"id","text","rating","afinn","lsd","vader","afinn_binary","lsd_binary","vader_binary"
442,"Will the hon Lady make it absolutely clear whether she and the Liberal Democrats want to honour the result of the referendum and leave the European Union, or whether they want to frustrate the will of the people and keep us locked into it?",1,0.333333333333333,0,0.611,"1","0","1"
443,"Terms are important, and people understand their significance. We have moved from a common market to a European Economic Community to a European Community to a European Union. Could it not be said that we are not far off becoming a Federated State of Europe?Like so many others of his view, the hon Gentleman constantly refers to Europe, rather than to the European Union. He says that his party is ""pro-European"". Well, I am very pro-Europe, but I am not in favour of the imposition of the European Union on the majority of the states of Europe. That is a serious distinction that he ought to bear in mind.",0,1.66666666666667,2.19722457733622,-0.054,"1","1","0"
444,"Perhaps the hon Member for Hayes and Harlington  regarded his view-and his view alone-as substantive and sufficient grounds to go along with the Bill? I think we have demonstrated that that is not necessarily so wise.I thank my hon Friend for being so generous in giving way. In effect, we have a situation in which every cause will have an effect. My hon Friend outlines admirably the fact that in this case, if the processes are not followed and a strike subsequently takes place, many people outside the immediate target of the strike action are affected. They have no recourse. They have nowhere to go. When I was running my company, we were in the unfortunate position of having to make a small number of redundancies. We had to go through-and rightly so-a strict but nevertheless somewhat burdensome process and, as a result of a minor technical error, there was the right for redress for those involved. It strikes me that in this situation, the process should be adhered to as strictly as possible because there is no form of redress for those outside the immediate consequences of the action. Does he agree?The Minister touches on a point on which I would welcome some clarity: the consequences of industrial action go far wider than have been mentioned so far, as my hon Friend the Member for Shipley  highlighted. There is no call for redress for those who are affected outside of the immediate action. Therefore, surely it is responsible for the law as it stands to require the maximum process to ensure that strike decisions are not taken lightly. In that way, those who will suffer as a consequence of that action can at least draw some grim satisfaction from that maximum process. They have no other form of redress.I am grateful to the Minister, who has been very generous with his time. Given the small number of applications for injunctions, would the Minister like to speculate on the motives behind this Bill? It strikes me that it is simply a device to allow and encourage more industrial disharmony at a time when we clearly cannot do such a thing, as well as to cover up the failure of unions to get their act together when they wish to follow this process.I would not wish to suggest otherwise; I was merely asking about the situations that might arise at a time we can ill afford them.",0,0.2,0.393904285707088,0.956,"1","1","1"
445,"I thank the right hon Gentleman for giving way, and I hope to catch your eye on this point later, Mr. Deputy Speaker. I represent a seat in south Yorkshire and live there with my family as well. One of the difficulties in the debate is that we all have different types of family: some of us have children, some do not; some of us live in London, some do not and some of us have constituencies nearby while some do not. It is not possible to have Xone size fits all"", but we can give greater meaning to the parliamentary week. If, when I go home at the end of the week, I am not tired because of sitting here until 10 or 11 o'clock at night, but have had a reasonable working day instead, I can better be a good mother to my family as well as a good MP to my constituents.If we end Thursday sittings at 6 o'clock, without making other changes, we shall be reducing the hours for debate in this place.",0,1.85714285714286,1.94591014905531,0.975,"1","1","1"
446,"If the hon Lady and her party are so fond of referendums, can she tell me how many referendums the Conservatives have given the British people?",0,2,1.09861228866811,0.709,"1","1","1"
447,"I have listened carefully to what the Minister has said. He will be aware of the danger of selectively choosing court judgments that agree with his position. He has referred to the ECHR judgment in A, which I and the Joint Committee on Human Rights believe leaves no doubt that the gist of the case against the controlee must be given. It will be very hard for the Minister to cite the Court of Appeal judgment that matches his view over what was a very clear judgment from the highest court in respect of human rights.I do not know how the hon Gentleman can say that it puts any pressure on another country to say, ""It's ok, we'll do a deal with you even though you are a torturer."" Is it his party's view that we can trust a torturer, especially one who has signed up to the UN convention against torture and is therefore breaching that solemn international obligation, to adhere to a one-off agreement on an ad hominem basis on a fingers-crossed contingency? Is that the Conservative party's policy on torture?",0,-0.692307692307692,-0.100083458556982,-0.519,"0","0","0"
448,"I should like clarification of the Government's intention. Is the Minister saying that they are now committed to meeting the concerns of this group and will seek to meet them through regulatory change or negotiations with the Inland Revenue even if primary legislation is not forthcoming? Is that a Government commitment?I support the way in which the hon Member for Arundel and South Downs  spoke to the amendment. We understand that the Government have serious problems with the Bill. There are many serious arguments that they can bring to bear. The Minister advanced many of the arguments adequately on Second Reading and in Committee. However, the way in which the Government have handled the issue is unworthy of them. I am referring to the history of the way in which they have dealt with the religious minority that we are considering, and not only to the amendments. It is not merely a matter of there being cross-party consensus. Those who are trying to achieve change are acting in an entirely disinterested way. A point not yet made today but which was made in Committee is that the Brethren do not vote. None of us has any self-interest in pursuing this line of action. We are acting to preserve the interests of a small minority that rightly or wrongly feels strongly about the issue before us. We are talking about conscientious objection. I have a rather colourful and varied spiritual CV. In an earlier part of my life I was a Quaker. Most of my fellow Quakers at that time had a conscientious objection to war. This country has long accepted that they should opt out of such obligations without national defence collapsing. The Inland Revenue seems unable to accept that a small minority can find a way out of the annuities regulations without the revenue base of the country collapsing. That shows a complete lack of imagination and flexibility. I thought that the Minister would say, ""We see problems with the failsafe mechanism, but I accept that the process has taken far too long. I will work with the Inland Revenue to find an expeditious solution to the problem."" That is what we want the hon Lady to say. I do not accept the amendment in all its details, but I hope that the Minister will be a little more positive and constructive than she has been so far.",0,0.173913043478261,0.052643733485422,0.836,"1","1","1"
449,"I was here in 2003. I was a frequent visitor to Iraqi Kurdistan. The Kurds believed prior to 2003 that chemical weapons were going to be used against them again. The Iraqis were in the Gallery; it is a pity we are not having this debate in front of them, because they could point out their concern at the time, and their pressure for this country to help them in their action to overthrow Saddam Hussein. It was not simply an idea that Tony Blair had in his head; we had a full debate in this Parliament in 2003 and I, among others, voted for the action.",0,-0.333333333333333,-1.09861228866811,-0.557,"0","0","0"
450,"We will listen with interest to what the Minister has to say, but, just to be clear, is the hon Gentleman's argument that the greater amount under clause 1 could be used to increase not only the amount of the loan to the Irish Republic, but interweaved with the financial stability mechanism to provide money for other countries? Is that his argument, or is it specifically about the loan to the Irish Republic?",1,1.5,0,0.666,"1","0","1"
451,"Will my hon Friend reflect on the fact that trading in commodity derivatives can skew investment and whole industries if not properly regulated? For example, I visited the jute museum in Dundee, where one display made the point that the jute lords made more from trading in futures than they made from production. That might have made them less interested in diversifying their manufacturing industry, which has completely died.",1,-0.5,-0.510825623765991,0.181,"0","0","1"
452,"I have a very similar case. A young architect called Samira escaped from Syria. She was separated from her husband Samir, but he finally, with help from my office, managed to get to the country. They are both practising architects, now contributing to the country, but they escaped war-torn Syria and were separated. This Bill will enable other such families and couples to thrive and contribute to our country.",1,2,2.19722457733622,0.55,"1","1","1"
453,"Does my hon Friend not accept that there will be less doubt if sustainable development is one of the criteria in the Bill?",0,0,0,-0.049,"0","0","0"
454,"Forty years after the last experiment, is it not right for the Government to consider the fact that the population has changed? We have an older population who will benefit from the extra hour. Farming has also changed hugely, with much more milking being done and cattle being kept inside, so there is no reason not to change the time. I am surprised that the Government are not more supportive of the Bill.",1,1,0.510825623765991,0.085,"1","1","1"
455,"Unlike my hon Friend the Member for Broxtowe , I support the motion. I do so because it is unacceptable that unelected European judges think that they can tell elected Members of this British Parliament how we should treat British criminals who break British laws. I am sure that the vast majority of people in Britain find quite unpalatable the idea that we should allow the vote to prisoners convicted of such serious crimes as murder, rape and paedophilia-certainly the overwhelming majority of people in my constituency share that view. We must remember that prisoners are incarcerated in secure prisons because they are considered to be a danger to the public and that they are in prison as punishment for their crimes. That punishment should include not only the loss of freedom, but the loss of certain rights enjoyed by law-abiding citizens. One such right is the ability to vote in elections, and I very much hope that right hon and hon Members on both sides of the House vote for the motion in large numbers. Doing so will make it very clear to the European Court of Human Rights that if a British citizen commits a crime serious enough to warrant incarceration in prison, that person will lose not only his or her freedom, but the privilege of voting in elections during their incarceration. However, despite my passionate opposition to prisoners having the vote, I recognise the difficulty faced by the Government. It is clear that Ministers do not want to give votes to prisoners, but they feel obliged to abide by the ECHR ruling. A number of suggestions have been made as to how the Government could solve their dilemma and I wish to add my two-penn'orth. First, let us consider what we hope to achieve when we put people in prison.It would be very odd if I did not agree with my hon Friend. The first reason for putting people in prison is to punish them, but there is a second reason, which has been mentioned by a number of hon Members, including my hon Friends the Members for Devizes  and for Grantham and Stamford , who are not in their places. That second reason is to rehabilitate people, so that after they are released they are not subsequently locked up again. Although I totally oppose allowing prisoners to vote while they are incarcerated in a secure prison, there is an argument for allowing them to vote once they are transferred to an open prison as part of their release back into society. If Ministers want a way out of the fix in which they find themselves, they should accept the motion, as I shall, as a starting point. However, in addition to the categories of prisoner for whom the vote is currently allowed, which are set out in the motion, they should add a category of all prisoners incarcerated in an open prison, including those transferred from a secure prison as part of their release programme. Such an approach would have a number of advantages. First, it would obey the European Court of Human Rights' ruling by giving the vote to the majority of prisoners at some stage in their sentence. Secondly, it would allow the vote to those convicted of relatively minor offences and sent to open prison. Thirdly, it would address the arguments of those who claim that giving the vote to prisoners would encourage them to become useful members of society-which it does. Fourthly, it would deny the vote to those convicted of the most heinous crimes until they had served most of their sentence and were about to be released back into the community, when they would get the vote anyway. I do not want prisoners to have the vote under any circumstances, but I understand the problem that the Government face and I ask them, if they feel forced to give any prisoner the vote, to consider what I believe would be a reasonable compromise.",1,-0.548387096774194,-0.440733246945622,-0.993,"0","0","0"
456,"The hon Gentleman is making a very measured and reasonable speech, particularly in respect of his point about responding to Select Committees. Does he agree that one of the basic principles we should endorse is that both the Opposition and the Government should publish details of meetings, and would he encourage his Front-Bench colleagues to give that undertaking to the House today?",0,1.66666666666667,1.46633706879343,0.888,"1","1","1"
457,"My constituents do not want the House to make politics of what is happening. Everybody understands the situation that we are in respect of the cuts as a whole, but in areas such as Stoke-on-Trent, where we have deprivation and people out of work, we have made representations to the Secretary of State and his Ministers to say that we want time: we want time to plan how we can keep what is most important. This finance settlement gives us no encouragement whatever that this is anything other than the Government blaming local councils for what is happening.",0,0.375,0.847297860387204,-0.797,"1","1","0"
458,"I fully support my hon Friend's amendment, but will he expand on why it is so important? Many of my constituents despise the Human Rights Act 1998, but we could repeal it. If the charter of fundamental rights is incorporated into our law, does he agree that it will be binding and that Parliament will be able to do nothing to alter its provisions?",1,1.5,0.587786664902119,0.796,"1","1","1"
459,"The Secretary of State chided my hon Friend the Member for Pontypridd  for the tone of his opening remarks, but  does he not recognise that the organisations that represent disabled people are unanimously opposed to the scale of the cuts to support that his Government have introduced?I applaud the aspiration for consensus, which the Secretary of State has now set out a couple of times in his speech. Does he not recognise, however, that he will not achieve a consensus against a backdrop of such huge cuts in support for disabled people? The Chancellor tried that again in the most recent Budget. While the Government are cutting support so much, the Secretary of State will not find the consensus that he rightly wants to achieve.",1,0.75,0.510825623765991,0.929,"1","1","1"
460,"To sum up the Minister's position, he seems to be saying that if a recommendation from the chief electoral officer were to be rejected, the Secretary of State would have to explain to the public the public interest reason for that. Would not it be far better simply to drop this provision, so that if some extreme circumstances were to arise in future, the Secretary of State could come to the House to explain what they were and could take action at that stage? The Minister has singularly failed to give a good reason why this open-ended provision should be in the Bill.",1,0.333333333333333,0,0.026,"1","0","1"
461,"Does my right hon Friend also accept that given the number of people who self-disconnect because of the higher charges on key cards, it would be valuable for energy companies to consider how there could be a lower tariff for families who are under pressure? Those families have to take the decision themselves not to continue to heat their homes.",1,-0.666666666666667,1.09861228866811,0.7,"0","1","1"
462,"May I first concur with the views of my hon Friend the Member for West Aberdeenshire and Kincardine ? It is ridiculous that so few Members will have the opportunity to speak about the Bill, which was so markedly changed in another place and affects every Member. It is simply not right.It is not my fault that there are 12 minutes left-I wish it were otherwise. The Bill initially had clear and admirable intentions. It was supported by the leaders of all the parties represented in the House as an urgent and necessary measure. It was then inflated to an unsustainable extent, and we went from a proposed parliamentary standards Act to an amazing vanishing act as provisions disappeared in the face of strong arguments adduced by the Joint Committee on Human Rights, the Procedure Committee and many others, which looked at the matter and perceived the many difficulties. Essentially, we now have a Bill to set up the Independent Parliamentary Standards Authority-IPSA is ""facta"" as a result of the Bill, but very little else is. The Bill is emergency legislation. It does a key thing that Parliament has willed shall happen. In doing so, the Bill has stepped on the toes of parliamentary privilege to an unacceptable degree. That aspect has been improved by amendment in another place, but I very much regret the fact that we do not have a proper sunset clause, because it is right that Parliament should re-examine the legislation in the near future, for all the reasons that have been set out previously. That should be done on the Floor of the House, not in a Statutory Instrument Committee. The hon Member for Rutland and Melton  said that his right hon Friend the Member for Wells  could say something about the deficiencies of the legislation when the sunset clause came up, but unless he is selected to appear on the Statutory Instrument Committee, he will have no such opportunity. That is regrettable. A proper sunset clause should have been included in the Bill. Let me deal with the three offences that were originally intended under the legislation. I have a difficulty with what is proposed, because-  The hon Member for Rutland and Melton is saying something from a sedentary position that I must allow him to say in public.The hon Gentleman needs to look at Lords  Hansard from yesterday, where he will find the amendment from my noble Friend Lord Tyler that precisely said that a sunset clause should come into effect after two years to deal with the clauses in question. The hon Gentleman will find that my party supported that, while his did not. If he wishes to argue that case, I hope that he will read Lords  Hansard.   He had better have a look before making another intervention. Let me deal with the specific offences dealt with by the Bill. I am in some difficultly, because there are already clear offences on the statute book covered by the Theft Act 1968, the Fraud Act 2006 and the common-law offence of misconduct in public office. I accept that they are all English laws and do not apply in Scotland, but they are the laws that should be applied. The difficulty with creating laws that are specific to Members of Parliament is that it reduces the scope of those offences and provides a lower tariff than would otherwise be the case. The one offence that is left in the Bill as a result of the amendments in another place provides for a much lower tariff than the cognate offences in the Theft Act and Fraud Act. The other difficulty is that the offence in question does not require proof of either dishonesty or material gain, so it is almost an arbitrary offence. There was a case for having a range of offences-the range of offences that we discussed earlier in connection with paid advocacy, which I accept may be covered by the draft bribery Bill or the offence of false registration. To reduce that range of offences to a single offence that is clearly covered by other offences that carry a higher tariff poses some questions. However, that is something that we can re-examine when the provisions come back. Let me finish by addressing the issue raised by the hon Member for Stone . I always listen with enormous care to what he says on such matters, because I know how well he researches his facts and I know the care with which he presents his case. I am pleased that we now have a clear declaratory statement about article 9 of the Bill of Rights 1689. I have looked carefully at his arguments for extending it in words to the European Court of Justice and the European Court of Human Rights, but I am afraid that I simply cannot see doing that anything other than otiose, nor can I find the circumstances in which it will make a difference. As has been said, the European Court of Human Rights is a matter of international treaty. It is the right of any individual to make an application to the Strasbourg court, and nothing that we write into our statutes will prevent that from happening, unless we decide to withdraw from our treaty obligations. Therefore, the proposal will not affect that right. Indeed, in the case to which attention has already been drawn-A.  v. United Kingdom of 2003-it is clear that the Strasbourg Court very much had regard for article 9 of the Bill of Rights, despite the fact that the Court is not bound by it, in the strong majority decision that was made. I cannot envisage any circumstances in which a British court would refer a matter to the European Court of Justice in this regard. If anyone could provide a clear case in which the measure might be appropriate, I would support the hon Member for Stone's amendment.I am sorry, but I do not have time to take an intervention. Other people still wish to speak, and we simply do not have enough time.I cannot see any such circumstances; nor could the Attorney-General, according to her very full statement in the other place, and nor could other noble and learned Members of the other place whose opinions I trust. I therefore conclude that I cannot envisage circumstances in which the extra wording would be operative, and if it cannot be operative, it is not appropriate to insert it into the Bill. I support the Lords amendments in their generality, and I hope that the Bill will now make progress this afternoon.",0,0.811320754716981,0.51082562376599,0.992,"1","1","1"
463,"In light of the hon Gentleman's strong denunciation of the Bill for the reasons he has given, why has he set the threshold so low, at 40% of turnout?",1,2,1.09861228866811,0.228,"1","1","1"
464,"The right hon and learned Gentleman mentioned penal sanctions. Does he agree that there is a compelling debate to be had about whether more senior judges should deal with those matters, rather than more junior judges and magistrates, as the Bill proposes?",1,1,1.94591014905531,0.542,"1","1","1"
465,"I have been trying to get in for a while, so I am grateful to the Chancellor for giving way now. I cannot move on from what he said about cutting the deficit at the level he said he would. Unless my memory is false, he said in 2010 that he would get rid of the deficit over the Parliament. Furthermore, did he intend there to be three years of flat-lining growth?",1,0,-1.09861228866811,0.332,"0","0","1"
466,"Does my right hon Friend agree that the settled will of the House of Commons is that the best way to get rid of the cruelty inherent in the so-called sport of hunting with dogs is through a total ban? When he introduced the Bill, was it not also his intention to get rid of cruelty?",1,-0.8,0.587786664902119,-0.486,"0","1","0"
467,"Does the Minister feel that those people who voted Tory at the last election will be surprised by this Housing and Planning Bill?",1,0,0,0.226,"0","0","1"
468,"My hon Friend has read out an extensive list, but has he noted how many Members were rising to speak when the Speaker called the Front Benchers to sum up? I wonder whether he can remember a debate of this importance, with a four-minute speaking limit, that has left so many people unable to get in. Does not that underline the fact that the guillotine that was imposed was unjustified and that it has denied Back Benchers the right to speak?",0,-0.333333333333333,-0.587786664902119,0.105,"0","0","1"
469,"Of course my hon Friend is absolutely right about the unfairness of this proposal. We hear statements from the Government about the complexity of the tax system, so does she not find it surprising that they have come up with a proposal that increases complexity in the taxation system, as well as unfairness?",1,0,-0.251314428280906,0.54,"0","0","1"
470,"As the hon Gentleman is struggling to find a definition of remote areas on behalf of the Liberals, may I offer the following definition? A remote area is an area so remote from reality that it elects a Liberal Democrat to represent it in Parliament.",0,-2,0,-0.421,"0","0","0"
471,"My hon Friend is relying on the Minister for an answer.",0,0,1.09861228866811,0.494,"0","1","1"
472,"Will the hon Gentleman give me some advice to pass on to the beef farmers of Herefordshire? Are they more likely to die from eating beef off the bone in Herefordshire than from drinking and smoking in the tea and smoking rooms of the House of Commons?",1,-3,-1.09861228866811,-0.673,"0","0","0"
473,"Does the hon Gentleman agree that many excellent volunteers, including from the UK, have joined others in the Mediterranean to assist those people in desperate need? Sometimes that part of the world looks more like a cemetery than somewhere where we are saving lives.",1,0.75,1.29928298413026,0.771,"1","1","1"
474,"Reference has been made to my contribution on the issue and to the fact that, along with a number of Labour Members, I prayed against the order that was laid. Why was that? Quite simply, I felt at the time, as did my colleagues, that the Government had got it wrong. Why was that? The Select Committee on Trade and Industry took a considerable amount of evidence on the issue. A number of us really cared about some of the matters that concentrated the mind of the Conservative party when it was in government: it was particularly concerned about the threat to rural post offices. Taking an almost pre-emptive strike at the monopoly could have some impact on the profitability of the Post Office and there could be subsequent consequences for rural post offices in particular. The Select Committee was spot on when it concluded that, if a regulator were to be appointed under the changes to the Post Office following the White Paper, the task of assessing the economics of the relevant proposals should be handed to him or her. My personal view is that all post office businesses in Europe should reduce progressively their monopoly in postal services. If we do not go down that road, national   postal companies such as Deutsche Post, which is rapidly gobbling up postal organisations throughout Europe, and the Dutch post office, TNT, will take advantage. TNT's monopoly will come into effect on 1 January and, surprise, surprise, when we recently met its representatives in the Netherlands, they said that they were disappointed that Europe was not following the company's lead and that it should be a trail blazer. As I have said, the Select Committee was spot on. I am delighted that the Minister has taken the opportunity to look at the Select Committee report, to take on board its recommendations and to say that the task of assessing the proposals should be given to the regulator when he or she is in post. I only hope that organisations with an interest in those matters will make known to the regulator their views on developing a common approach to reducing the monopoly across the European Union.",0,0.454545454545455,0.435318071257845,0.937,"1","1","1"
475,"Hon. Members will be interested to hear the hon Gentleman say that a majority of the Labour party are not in favour of the closed list. It follows that there is not a majority in the House in favour of the proposal. If that is the case, why is the hon Gentleman unhappy about the other place insisting on its view?They are not the views of the elected Chamber.Does the hon Gentleman agree that there is a second difference? In the other place, most Lords actually listen to debate, but we will have a Government majority although there are no more than about six Labour Members in the Chamber at the moment.",0,0,0,-0.093,"0","0","0"
476,"The hon Gentleman knows that those figures from the Universities and Colleges Admissions Service are not to be released until the end of the week, and were faxed to him in confidence. That is why the Secretary of State did not announce them. Will he acknowledge that he knows full well that older students always apply later to university? The success of our policy on encouraging people to go to university under the new regime relates to the fact that the easiest potential students to reach are those in sixth forms, further education colleges and sixth-form colleges, while the most difficult to reach are the older students. Where we have managed to get information across, students have agreed that it is a good deal. I assure the hon Gentleman that, if he stops using those tactics, when we get information through to older students, they too will want to go to university, because it is a good deal for them as well.",1,1.2,1.43508452528932,0.972,"1","1","1"
477,"In rising to make my first speech to the House, I am fully aware of the history that goes before me. Ynys Mon, or as it is known in its English form, Anglesey, is unique in parliamentary terms. Since the second world war, four different parties have represented it in the House. First, there was the Liberal party with Megan Lloyd George, the daughter of the great Welsh Prime Minister. She served the island from 1929 to 1951. Her powerful presence in the House ensured that Anglesey was in the political mainstream during those difficult times. In 1951, the Labour party, through Cledwyn Hughes, later Lord Cledwyn of Penrhos, took the seat and served for 28 years. I shall pay tribute to Cledwyn later. In 1979, Anglesey went blue. The Tory Member, Keith Best, was a popular and hard-working Member, but he fell from grace by--let me put this gently--immersing himself in the popular share capitalism of the day and becoming a little enthusiastic, as a consequence of which his parliamentary career came to an abrupt end. My immediate predecessor, Mr. Ieuan Wyn Jones, took full advantage of Mr. Best's downfall and, in 1987, Ynys Mon returned its first Welsh nationalist Member. In 1999, Mr. Jones was elected to the National Assembly for Wales and took on a dual mandate. He later became leader of Plaid Cymru and stood down at the general election to concentrate his efforts in Cardiff. I wish him well in that task--at least until 2003. I return to pay tribute to Cledwyn Hughes. He was a true giant of Welsh politics and represented Anglesey in both Houses of Parliament for more than 50 years. Cledwyn was never a quitter. The 1951 election was his third attempt, against the advice of his father, a staunch Liberal and friend of Lloyd George. Cledwyn was one of the few people I have known who could say that Lloyd George knew his father. He was driven into politics by the desire to improve the quality of life for the people of Anglesey. As Opposition spokesman, Cledwyn put to good use his background in local government and law, and ensured that social legislation to improve people's living conditions was at the top of the agenda. Following the 1964 election, he became a Minister with responsibility for overseas affairs, and in 1966 he became the second Secretary of State for Wales. He was a passionate supporter of devolving matters and, along with Jim Griffiths, was the true architect of Welsh devolution. Cledwyn was chairman of the parliamentary Labour party during the latter years of the Callaghan Government, and went on to lead the Labour party in the other place. During his tenure as Member of Parliament for Anglesey, the island experienced unprecedented economic growth due to his drive and enthusiasm. In December last year, I had the privilege of being his guest when he was given the freedom of the city of Cardiff for his services to Wales and to the capital city. Alas, that turned out to be his last public engagement, but a fitting tribute was paid to Cledwyn by the lord mayor of Cardiff, who said: ""Cledwyn was an outward looking patriot, as opposed to an inward looking nationalist"". Those words are so true. Cledwyn was at ease at the heart of Welsh, British and foreign politics. But the best tribute to Cledwyn was paid on 7 June when the people of Anglesey elected a Labour Member of Parliament. It was the first of only two gains for Labour on that night. After winning Ynys Mon, Labour represents the four corners of Wales. Ours is the only party that can assume the title of the party of Wales: ""y blaid gwir Cymru--the true party of Wales"". Ynys Mon is affectionately known as ""Mon Mam Cymru--the mother of Wales"". History attributes the name to the extensive cornfields that supplied the Welsh nation during many invasions. The island was a chief centre for the druids, cursed the Romans and later became a stronghold of the princes of Gwynedd. For 200 years, Anglesey was also subject to Norse raids. Anglesey has a rich history, but it does not live in the past. Today, it is a centre of Welsh culture and gives a welcome or ""croeso"" to people from all over the world. Its scenic beauty is second to none, but hon Members should not take my word for it--please visit. It is a great sadness that, over the past two decades, Anglesey has, none the less, risen to the top of the wrong league tables. It has the highest unemployment in Wales and the highest rate of depopulation, with about 500 young people aged between 18 and 36 leaving the constituency to seek work each year. Ynys Mon is a diverse constituency. Predominantly rural, in recent months it has suffered terrible loss owing to the foot and mouth crisis. Both agriculture and tourism, as well as auxiliary businesses, have been hit hard. However, because of the resilience of the island community, it is already moving forward and looking forward to the challenges of the future. I believe that I can play a proactive role in that and that measures announced in the Queen's Speech will assist. Fundamental issues were addressed in it: the modernisation of public services is key. While many of the public services are now devolved to the National Assembly for Wales, it is vital that there is genuine co-operation between this House and the Assembly. I regard myself as having equal roles as a facilitator and a legislator. I am comfortable with the new politics that has emerged post-devolution and I welcome the Government's commitment to devolution in Wales and Scotland and to retaining a strong United Kingdom. Economic stability and sound finances are the foundations on which that can be built. A fully integrated transport system is vital to delivering prosperity throughout the UK, especially to areas on the periphery such as my constituency. I am pleased that in 1997 the Government undertook the dualling of the A55 across Anglesey and made it a priority. That venture is now complete and I believe that it offers great opportunities to the local economy. It is worth mentioning that under the Tories the A55 did not extend beyond Llanfairpwll--I shall spell that out for Hansard later. It is also worth pointing out that Plaid Cymru failed to influence the A55 project. It took a Labour Government to achieve that, which is further evidence of Labour delivering for Ynys Mon. There is evidence of improvement in the railways, but we still have an awfully long way to go and I shall work with my colleagues on the north Wales coast to ensure that we achieve our goals. Everyone throughout the United Kingdom needs a modern transport system. On modernisation, as the Leader of the House said, this House itself needs reform. How many Parliaments offer a personal hanger on which to hang one's sword and gown on day one, but fail to provide newly elected Members like me with an office or a phone until much later? Archaic splendour must be balanced with modern efficiency. I am aware that much hard work has been done, but priority must in future be given to new Members. In the past four years, the Government have made a good start in many respects, but I am tired of the remarks that Labour has done nothing for rural communities in its first term. In my constituency, more than 2,000 people benefit from the minimum wage, a further 2,000 families from the working families tax credit, pensioner households from the winter fuel payment, and families from increased child benefit and smaller class sizes. I choose to speak in terms of a united community, rather than rural and urban communities. Ynys Mon might be on the periphery in geographical terms, but I intend to make it central in political terms. Few people get the opportunity to represent their native constituency. The people of Ynys Mon ask for nothing more than ""chware teg--fair play."" Arriving in Parliament can be a daunting experience for some new Members: some are in awe, others in fear of the place. I am mindful of my late father's words of wisdom and support, without which I would not be standing here today. I believe that he was quoting Robert Louis Stevenson when he told me: ""Keep your fears to yourself but share your courage."" In the coming months, I will work with other Members diligently and with commitment and courage to ensure that social justice is not an empty cliche but fundamental to the Queen's Speech and the programme set out therein. I intend to provide the people of Ynys Mon--the mother of Wales--with a strong voice in the mother of Parliaments.",0,1.18518518518519,1.23441382982717,1,"1","1","1"
478,"I cannot speak about Epping Forest or Brentwood and Ongar, but, when the boundaries changed in Scotland in 2005, the proposal for my constituency was to take out two large wards from the town of Dumfries itself. People were so angry that they mounted their own campaign, which they took to a public inquiry, and they won the case that they should not be separated. It is wrong for the hon Lady to say that only political parties undertake such activity. The strength and voice of communities should be heard, but the Bill will not give those communities the voice that they deserve in a democratic society.This evening and on other occasions, Members of this House have put great emphasis on equal votes having equal value. If the coalition Government succeed in doing what they are attempting to do, the vote of every person who goes to the polling station will be equal when they enter, but a 48% turnout will give a different value to that vote than it would if the turnout were 70%. Equality is about more than just the number of bodies in a constituency-it is also about votes being cast, and that can cause a disproportionate level of representation.",1,0.6,0.619039208406223,0.97,"1","1","1"
479,"On this side of the House.Will my right hon Friend touch on the fact that 71 coalition Members of Parliament are being paid by private companies involved with the national health service?The Minister talks about Labour privatisation, but why is it that so many Conservative Members are being paid by private companies? What are you getting money off them for? What are you doing?",1,0,1.6094379124341,0.47,"0","1","1"
480,"In 2004, I promoted the Christmas Day  Bill, which became an Act later that year. One of the main supporters of the Bill were the Christian Churches in this country. Does my hon Friend agree that it is a little ironic for the Prime Minister and his Cabinet colleagues to introduce this Bill given that they talk about the importance of Christianity to the nation?",0,0.8,1.09861228866811,0.913,"1","1","1"
481,"Does my hon Friend agree that only the prompt action that the Government took in the emergency Budget shortly after the election ensured that we stabilised the markets, which in turn kept interest rates low, which in turn kept sterling low and encouraged manufacturing exports?On the point made by the hon Member for Kingston upon Hull East , does my hon Friend agree that it is typical of the previous Government that they left office with unemployment higher than when they came to office-the case with every single Labour Government in history?Does my hon Friend agree that it is essential that we do something about claims to employment tribunals, which increased by 57% in 2010? They are feeding lawyers and depriving businesses of investment.",0,0.375,1.52605630349505,0.911,"1","1","1"
482,"The Minister just said that this was not about state aid rules alone. If it were just about state aid rules, could there not be flexibility so that if the project truly needed the double ROCs and the initial grant to overcome the start-up costs, the issue could be revisited to see that it still complied with state aid rules?",1,-0.5,1.09861228866811,0.332,"0","1","1"
