"id","rating","text","afinn","lsd","vader"
791,"neutral"," antibody , administered  repeated doses    8 mg-kg ,  generally well tolerated ,   pharmacokinetic characteristics  btt-1023  psoriasis patients  consistent   observed   previously completed study  rheumatoid arthritis ra patients .",0,1,0.273
792,"neutral","elcoteq se stock exchange announcement february 4 ,   10.00  ( eet ) elcoteq will publish  financial statements bulletin 2008  wednesday , february 11 ,  9.00  ( eet ) .",0,0,0
793,"neutral"," uranium found locally  naturally occurring   makes sense  extract     way       metals . ''",0,1,0
794,"positive"," fourth quarter saw rapala swing back   pretax   1.5 mln    year earlier loss  1.2 mln   back   30 pct uplift    44.8 mln  ,   stronger performance  north america .",-0.1,0.333,0.077
795,"negative","according  arokarhu ,    purchases    scanned   cash register computer disappeared   total sum key  pressed .",-0.2,0,-0.226
796,"positive","one   colleagues summed   e7 quite aptly   remarked : `` fantastic hardware .",0.8,1,0.557
797,"neutral","capman ,   alternative asset manager ,  made  acquisition   helsinki-focused vehicle , real estate fund .  fund  bought  seven-story office built  1973  underwent refurbishment   end   1990s .",0.4,1,0.361
798,"neutral"," parties  therefore agreed  leave avena    deal .",0,1,0.557
799,"neutral","tietoenator signed  agreement  acquire indian research  development ( r&d ) services provider  turnkey software solutions developer fortuna technologies pvt. ltd.  21 mln euro ( $ 30.3 mln )  september 2007 .",0.2,1,0.599
800,"positive"," original name componenta +_m+_l ,   subsidiary    componenta group ,   changed  +_m+_l components     seen  63 % growth  q1 2010 ,  comparison  q1  .",0.4,0,0.599
801,"positive"," will also strengthen ruukki 's offshore  .",0.4,1,0.318
802,"neutral"," suominen corporation  makes wipes , nonwovens ,  flexible packaging ,   plant near warsaw ,  poland ,  makes flexible packaging .",0,0.333,0.402
803,"positive","london 's leading shares today jumped almost 100 points ,  1.7 % ,   market opened .",0.2,1,0.296
804,"neutral","fl group 's private equity division manages  operating companies , including icelandair group , fl travel group , bluebird  sterling .",0,-1,0
805,"neutral","currently ,   uses eight similar reach stackers  four empty container handlers  konecranes .",0,-1,-0.178
806,"positive"," social plan negotiations  part   three year turn-around program   expected  ensure salomon 's future competitiveness .",0.2,1,0.382
807,"positive"," airline finnair  won  deal   uk public sector    official airline  flights  london heathrow  osaka  japan ,  well  flights  manchester   uk  helsinki   .",0.6,1,0.7
808,"neutral","ahlstrom 's 5,700 employees serve customers via  offices  production facilities    20 countries  six continents .",0,0,0
809,"negative"," communication electronics components supplier scanfil oyj tuesday said    first half  2006 will  15 % lower     period  year ago .",0,0,-0.296
810,"positive","handelsbanken ranked  local cooperative banks  aktia  customer loyalty  time  , however .",0.6,1,0.542
811,"positive","``  terms  profitability  earnings 2007   best year   history , '' chief executive veli-matti mattila said .",0.6,1,0.743
812,"positive"," contracts   signed  acquire uranium produced   sotkamo nickel-zinc mine  eastern  owned  talvivaara .",0,0,0
813,"neutral","russia accounted  9 %   lagardere magazine division 's revenue ,   114.40  ( usd 148.11  )   ,  usa -  18 % .",0,-1,0
814,"neutral","tekla will organize  information meeting  analysts  media  wtc helsinki marski meeting room , aleksanterinkatu 17 ,   day  12:30 - 1:30 p.m. light lunch will  served .",0,0,0
815,"neutral"," mr walden  mr ignatius will  responsible also   newspapers '  result .",0.4,1,0.318
816,"neutral","nokia  inaugurated  manufacturing plant near chennai  11 mar 2006 .",0,0,0
817,"neutral","cameco   provide  upfront investment    usd 60mn   construction   uranium extraction circuit .",0,1,0
818,"neutral","`` marimekko operates   industry   changes    climate  reflected  consumer demand .",-0.2,0,-0.128
819,"neutral","total two offers  received  contracting authority  participating   contract ; however  contract  allotted  affecto  oy .",0.2,0,0.077
820,"negative","operating  excluding non-recurring items   7.8  compared   11.2  .",0,-1,0
821,"neutral"," contract  worth   1  .",0.4,1,0.226
822,"neutral"," 2008 , avc systemhaus      10  usd 7.1 m .",0,0,0
823,"neutral","image data produced   browser   phone server  converted   bitmapped image   sent   handset  display . ''",0,0,0
824,"neutral","runway visual range   calculated assessment   distance   pilot can see   runway .",0,0,0
825,"negative","`` small firms  suffering   moment    likely   money trouble , ''  added .",-0.4,-1,-0.7
826,"neutral","  designs  manufactures high-quality clothing , interior decoration textiles , bags ,   accessories .",0,1,0
827,"neutral","  expects    65 mln euro ( $ 85.1 mln )  2006 .",0,0,0
828,"neutral"," volume ,  focus  already outside  ,  60 %   group 's products  made  poland   baltic countries .",0,0,0
829,"neutral"," key geographical markets  europe , russian federation , middle-east , south-africa  japan .",0,0,0
830,"neutral","ahlstrom corporation stock exchange release 13.02.2008 ahlstrom ,  global leader  high performance fiber-based materials , today announced  completion   acquisition  friend group inc. ,  consists  west carrollton parchment   west carrollton converting  .",0,1,0.494
831,"positive","iggesunds bruk  sweden  one    advanced , fully integrated pulp  paperboard mills   world .",0.2,1,0.25
832,"neutral","``  new unit   major investment    media scene .",0,0,0
833,"negative"," eu commission said earlier   fined thyssenkrupp , united technologies corp 's otis , schindler ag  kone oyj  total  992.3 mln   alleged cartel activity   lift market going back twelve years .",0.2,0,0.421
834,"positive","financing  aspocomp 's growth aspocomp  aggressively pursuing  growth strategy  increasingly focusing  technologically  demanding hdi printed circuit boards pcbs .",0.2,-1,0.25
835,"negative"," omx helsinki 25 ended 0.47 pct lower  3,150.55   omx helsinki   0.21 pct  10,736.42  1.523 bln  turnover .",0,0,-0.296
836,"positive","  fourth quarter   , atria 's  loss shrank   1.2    5.9     contracted   340.4    361.1  .",-0.6,-1,-0.318
837,"positive"," cooperation will double  switch 's converter capacity .",0,0,0
838,"positive"," group also   strong global position   fishing categories .",0.4,1,0.511
839,"neutral"," house manufacturers  targeting  strongly growing one-family house market  russia .",0.2,0,0.421
840,"positive","cargotec germany gmbh   awarded  contract  stadtverwaltung mainz  chassis bodies  open procedure .",0.6,1,0.402
841,"neutral"," part   transaction ,  +_+ænekoski paper mill remained  m-real 's ownership  continued galerie art production  sappi   long-term contract .",0,-1,0
842,"positive"," operating   turnover   six-month period increased , respectively ,  eur17 .6 m  eur1149 .9 m ,  compared   corresponding period  2007 .",0.2,0,0.542
843,"neutral"," will use  proceeds   transaction  achieve  target .",0,1,0
844,"neutral"," addition  reduction  nine persons will  made  pension   arrangements ,   added .",0,0,0
845,"positive","elcoteq   proven track record  electronics manufacturing services ( ems )   global factory network coupled  modern manufacturing equipment  consistent systems  processes .",0,1,0
846,"neutral"," unit  planned   operational   second half  2007   full stream  2008 .",0,0,0
847,"positive","``    pleased   working  fujitsu  ntt docomo  advance  progress  lte , '' said juergen walter , head  converged core , nokia siemens networks .",0.5,1,0.691
848,"positive","manavigator-september 7 , 2010-kemira unveils indian jv  ivrcl  chemicals group kemira ( hel : kra1v )  tuesday announced   inked  deal  form  joint venture  india  local construction firm ivrcl infrastructure  projects ltd ( bom :530773 ) .",0,0,0
849,"neutral"," sections will  put  place  form  load-bearing steel structure   bridge , '' says sami eronen , senior vice president , infrastructure  northern europe , ruukki construction .",0,-1,0
850,"positive","``  warmly welcome michael frei  outotec .",0.4,1,0.691
851,"neutral"," solutions  industry-independent supporting multilingual  currency needs , modular  applicable  companies   sizes , '' ceo ilkka sihvo said .",0.2,1,0.557
852,"positive","operating loss   179mn , compared   loss   188mn   second quarter   .",-0.6,-1,-0.557
853,"positive","according  kesko ,   agreed   city administration  lease   building  2006 ,  resettlement  construction   five-star hotel hilton  120 rooms .",0.2,1,0.273
854,"neutral"," terms  conditions   stock option scheme 2008  available    's internet pages www.sanoma.com .",0,0,0
855,"neutral"," has80 branches    annual revenue    ?",0,0,0
856,"neutral"," court 's decision will also promote genuine competition  services",0.2,1,0.382
857,"neutral","news corp. 's myspace.com web site will display submissions   expanded broadband emmy awards  part   effort  identify aspiring video artists .",0.6,1,0.459
858,"neutral"," offer challenging  interesting employment   20,000 people  20 countries throughout europe .",0.4,0,0.511
859,"neutral","consumers  now increasingly interested    can   heir phones .",0.4,0,0.402
860,"positive","kesko food ltd press release 04.01.2006  13.00 kesko food ltd  launching  major tv campaign  recruit  many  one hundred new k-food retailers .",0,0,0
861,"neutral","  significant capital expenditure items    global enterprise resource planning erp project , product development  production machines .",0.2,1,0.202
862,"neutral","s group 's loyal customer magazine yhteishyv+æ came second  1,629,000 readers  sanoma corporation 's daily newspaper helsingin sanomat  third  1,097,000 readers .",0.6,1,0.477
863,"positive","neste oil corp.  signed long-term procurement contracts  honkajoki oy  findest protein oy ,  owned   food manufacturers ,   supply  animal fat  biodiesel production  neste 's 200,000 b-cd porvoo ,  , refinery .",0,0,0
864,"neutral","aspocomp said  will spin   chinese  indian units ,   equipment   salo plant   ,   newly-formed unit ,     will  sell   hong kong-listed meadville .",0,0,0
865,"neutral","strategic  operational  information  objectively reported .",0,0,0
866,"neutral","france t+_l+_com spent  time studying teliasonera   potential takeover targets     shareholder  wants  sell , pellissier said .",0,0,0
867,"negative","operating loss amounted   0.7  compared      0.8    second quarter  2005 .",-0.6,-1,-0.318
868,"positive"," oko bank  signed  cooperation agreement  raiffeisen concerning  companies ' investments  russia .",0.2,1,0.494
869,"neutral","  agreement benefon 's forthcoming range  twig integrated gps navigation  mobile phone devices will use  jointly developed web-based tracking  location technology ,   consumer  commercial applications .",0.2,1,0.494
870,"neutral"," know   exists , '' artemyev said .",0,0,0
871,"positive","satama 's     third quarter  2007 rose  275,000 euro ( $ 395,000 )  270,000 euro ( $ 388,000 )    period  2006 .",0,0,0
872,"positive","`  strategic cooperation  rentakran brings us new customers  already-working relationships   authorities   new territories , ' said jarmo laasanen ,  senior manager  cramo .",0,0,0
873,"neutral"," deal will   significant effect   acquiring  's equity ratio .",0.2,1,0.202
874,"negative"," low capacity utilisation rate  steel production considerably increases  fixed costs per unit  steel produced .",0,0,-0.273
875,"negative"," omx helsinki index   0.34 pct  8,256.02  turnover  813.191 mln  .",0,0,0
876,"positive"," vacon  signed significant deals  norwegian scandinavian electric systems ( ses )   supply  ac drives .",0.2,1,0.202
877,"neutral","glaston 's  glass processing unit , tamglass glass processing ,   manufacturer  high quality safety glass products operating   .",0.2,1,0.421
878,"neutral"," commission found evidence  several meetings  discuss  cartel , including one   brussels restaurant  november 1997    companies discussed price increases .",0,0,0
879,"neutral","capman  four investment areas ( capman buyout , capman technology , capman life science  capman real estate ) ,       dedicated team .",0.4,1,0.459
880,"neutral","alexandria , va. , nov. 19 -- erkki aho , elimaki ,  ,  developed  method  apparatus  conjunction   shoe press .",0,0,0
881,"neutral"," addition ,  kazakh delegation will visit  's sitra investment fund , honkarakenne ltd  nokia headquarters  study teliasonera ltd jsc 's activities .",0,0,0
882,"neutral","besides ,     depositor preference   , senior debt  deposits rank   par ,   also taken  consideration ,  agency added .",-0.4,0.333,-0.361
883,"neutral"," relocation  ragot  already started  will  completed   next  weeks ,   waterqueen  tortue moves planned  mid-2008  vmc europe   third quarter  2008 .",0,0,0
884,"neutral","stuk today   full service house expert  radiation  nuclear safety issues .",0.2,1,0.421
885,"negative"," addition ,   will reduce  maximum  ten jobs .",0,0,0
886,"neutral","public services will also  available .",0,0,0
887,"neutral","earnings per share eps   first quarter amounted   loss  eur0 .20 .",-0.2,-1,-0.026
888,"neutral","however ,  production  almost entirely  labor intensive  based  small investments  .",0,0,0
889,"positive","  reporting period ,   rose  8 % year--year  eur64 .3 m , due    acquisitions realized   first half  2008-09 ,  effect    eur10 .9 m   review period .",0,0,0
890,"positive"," pilot project proved  rifd technology  ideal   purposes '' , comments olli saarinen , material handling supervisor  yara .",0,1,0.527
891,"positive"," combines  perfect price performance  sophisticated management facilities ,   said .",0.5,1,0.807
892,"neutral"," terms   transactions remained undisclosed .",0,0,0
893,"neutral","martela   front runner  providing innovative solutions  customer service martela designs  supplies interior solutions  working environments  public spaces .",0.267,1,0.649
894,"neutral","remote phone management demonstrates sysopen digia 's unique end--end offering  operators , handset manufacturers  enterprise customers .",0,1,0
895,"neutral","another firm air liquide  exempted   left  market  1998 .",0,0,0
896,"neutral","cargotec 's share capital   increase totals 64,046,460 euros .",0.2,0,0.542
897,"neutral","sanoma also   executive committee ,  accordance    's articles  association ,  prepares proposals  matters   decided  noted   board  directors .",0.2,1,0.026
898,"neutral","thus  group 's balance sheet will   eur25 .8 m  goodwill ,   added .",0,1,0
899,"neutral","according  barclays ,  f-secure software will protect users  hackers , viruses , spyware   digital attacks .",0,-0.333,-0.077
900,"neutral","medical devices - russia  brand-new market analysis gives  clear overview   actual situation  future outlook   medical device market  russia .",0.2,1,0.382
901,"neutral"," 2006 , teliasonera    sek 91 bn , ebitda  sek 32.266 bn ,  income  sek 19.28 bn .",0,0,0
902,"neutral","poyry 's    2007 amounted    720    employs 7400 experts .",0,1,0
903,"neutral"," forestry  upm-kymmene  waste management  lassila & tikanoja said  jan. 30   planning  produce ethanol  energy  commercial  industrial waste .",-0.2,-1,-0.542
904,"positive","kesko pursues  strategy  healthy , focused growth concentrating    services  consumer-customers .",0.4,1,0.785
905,"negative"," suominen corporation  makes wet wipes , nonwovens ,  flexible packaging  starting employer-employee negotiations   tampere plant    lay   25 employees .",0,0,0.226
906,"positive"," contrast ,   's  loss   third quarter   contracted   76    256    corresponding period  year ago .",-0.6,-1,-0.318
907,"negative","however ,   saw      third quarter    1.4    1.5    corresponding period   .",0,0,0
908,"positive"," marubeni marubeni corporation tse : 8002 ; adr : maruy  established  1858 ,    core   marubeni group , one  japan 's leading general trading houses .",0,0,0
909,"negative","  solutions provider affecto oyj hel : afe1v said today  slipped    loss   115,000 usd 152,000   second quarter  2010      845,000   corresponding period  year earlier .",-0.2,-1,-0.153
910,"neutral","  now taking marimekko    distinctly  significant scale .",0.2,1,0.202
911,"neutral","  ,    eur3m    paid  dividend  eur1 .30 apiece .",0,0,0
912,"positive","  clothing developed best .",0.6,1,0.637
913,"neutral","  north-rhine westphalia -   issue  benchmark , 5 year fixed rate deal  euros .",0,0,0
914,"positive"," location makes  mall  convenient place  shop  consumers  three large residential areas nearby : jaroszowka , wysockiego  zgody .",0,1,0
915,"neutral"," huge bridge girders will  delivered   site   plant  ylivieska ,  .",0.2,0,0.318
916,"neutral","pertti ervi  independent      major shareholders .",0,0,0
917,"neutral","   reportedly searching   replacement  ceo olli-pekka kallasvuo .",0,0,0
918,"negative","  said   fall  turnover   planned .",0,0,0
919,"negative","alma media 's operating  amounted   11.9  ,    15.0   year earlier .",0,0,0
920,"positive","operating  totalled  21.1  ,    18.6   2007 , representing 9.7 %    .",0,0,0
921,"neutral","outotec 's scope  delivery covers  engineering , supply  special equipment  services   calcination plant  two circulating fluid bed calciners .",0,1,0.402
922,"neutral"," contract covers  manufacturing , surface-treatment  installation   steel structures .",0,0,0
923,"neutral","ahlstrom corporation anne pirila director , financial communications distribution : helsinki stock exchange main media ahlstrom  brief ahlstrom   leader   development , manufacture  marketing  high performance fiber-based materials .",0,0,0
924,"positive"," assignment strengthens poyry 's position   international provider  engineering  project services   chemical process industry .",0.4,1,0.459
925,"neutral"," stonesoft corporation stonesoft corporation ( omx : sft1v )   innovative provider  integrated network security solutions  secure  information flow  distributed organizations .",0.333,1,0.813
926,"neutral","  part   agreement 10 employees   john deere forestry documentation functions will transfer  dokumentori oy .",0.2,1,0.494
927,"neutral","  subscribe   magazine ?",0,0,0
928,"neutral","ge  building  facility  wind power developer invenergy wind llc .",0,0,0
929,"positive"," soapstone deposits   medvezhyegorsk area  expected  increase tulikivi 's current reserves considerably .",0.2,0,0.318
930,"neutral"," changes  readership   significant .",0.2,1,0.202
931,"positive","outotec 's     second quarter  2007 jumped  16.8 mln euro ( $ 23.1 mln )  4.6 mln euro ( $ 6.3 mln )  year ago .",0,0,0
932,"neutral","   accounting period   0.3  .",0,0,0
933,"neutral"," addition   presentations held  president & ceo kai telanne  cfo tuomas itkonen , participants will   opportunity  discuss   members    's management .",0.4,1,0.421
934,"positive","operating    11.4  ,    7.5  .",0,0,0
935,"neutral","  designs , manufactures  markets high-quality clothing , interior decoration textiles , bags   accessories .",0,1,0
936,"neutral","---------------------------------------------------------------------- -------------- munich , 14 january 2008 : bavaria industriekapital ag closed  acquisition  elcoteq communications technology gmbh  offenburg , germany ,   approval  ",0.4,1,0.477
937,"negative"," 1411 cet , arcelormittal  lost 7.26 %   17.38  euronext paris , coming   lead   blue-chip fallers .",-0.6,-1,-0.318
938,"neutral"," plant  scheduled  completion  late february 2007  hand    areas  january two  suppliers  nokia - aspocomp group oyj  perlos -  announced  plans  establish plants within  nokia complex together ,  will invest rs 365 crore .",0,0,0.494
939,"positive"," improved  sek 1,553  , compared  sek 1,408  .",0.4,1,0.477
940,"neutral","neste oil will publish  third quarter 2008 results  friday , 24 october 2008  approximately 9  ( eet ) .",0,0,0
941,"neutral"," serve  broad range  customers , including construction  process industries , shipyards ,  public sector  households .",0,0,0
942,"neutral","nordea 's chairman   board hans dalborg  informed  nomination committee   will     re-election   annual general meeting  2011 .",0,0,0
943,"neutral","nordea pankki suomi oyj , according  previously announced ,  made forward contracts  alma media corporation shares .",0.2,1,0.296
944,"neutral","  also set  launch  messaging service   next  days ,   enable users  access  e-mail accounts  ms exchange .",0,0,0
945,"neutral"," devices also contains finnair 's  application  compiling customer feed-back  ideas  product development .",0,0,0
946,"neutral"," objective   st. petersburg office  first  boost   's maintenance  .",0.2,0,0.402
947,"neutral"," expanded agreement covers  sale , marketing  distribution  benefon 's navigation  locator devices  china .",0.2,1,0.494
948,"neutral"," contract also includes installation work   new multistorey carpark  close  1,000 vehicles .",0,0,0
949,"positive","``   proud  welcome another distribution facility  north mississippi   region known   logistics center   united states , '' said gray swoope , executive director  mda .",0.2,1,0.836
950,"neutral"," effect may remain short-lived , however .",0,0,0
951,"neutral"," newspaper publisher sanoma ,  media group sanomawsoy ,  merging  free sheets uutislehti 100  metro   mid-september 2008  form  new free sheet   named metro .",0.2,1,0.765
952,"neutral","operating loss landed  eur39m including one-offs   eur27m excluding one-offs .",-0.6,-1,-0.318
953,"neutral"," july   quadriga capital sold  lewa gmbh pump-making   japan 's nikkiso co. .",0,0,0
954,"positive","  past decade   gradually divested noncore assets  bought several sports equipment makers , including california-based fitness products international  sparks , nevada-based atec ,  leading maker  baseball  softball pitching machines .",0.3,1,0.421
955,"neutral","uponor  initiated actions  attempt  recover  cost   replacement program   supplier   clamps  well   insurance  .",0,1,0.273
956,"neutral","lkab , headquartered  lulea , sweden ,   high-tech mining  producing upgraded iron ore products   steel industry .",0,1,0
957,"neutral","  said    agreed   eur160m unsecured credit line  lenders .",-0.1,1,0.273
958,"positive","operating  rose   13.1    8.7    corresponding period  2007 representing 7.7 %    .",0,0,0
959,"positive"," long-term contract  global .",0,0,0
960,"neutral","symphony services provides development services  aldata gold .",0,1,0
961,"positive"," loans will  used  finance strategic investments   shopping center redevelopment projects  refinancing  maturing debt .",-0.4,0,-0.361
962,"neutral","qpr   established international customer base , spread  70 countries   ,   variety  organizations including banks , manufacturing companies , service companies  government authorities .",0,0,0
963,"neutral"," chilled meat products category led  meat , fish  poultry market   , accounting   share  31.4 % .",0.2,-1,0.296
964,"negative","earnings per share ( eps ) amounted  eur1 .37 ,   eur2 .30 .",0.2,0,0.296
965,"positive","componenta 's objective   agreement   increase    existing production lines .",0.2,1,0.67
966,"neutral","  unaudited consolidated results  aspocomp group  ifrs reporting standards .",0,1,0
967,"neutral","   last smartphone running maemo 5 ,     replaced  meego ,  joint project  nokia , intel   open source community .",0,1,0
968,"positive","``  combined activities will create value  shareholders   good   employees  customers .",0.6,1,0.751
969,"neutral","capman  six investment areas capman buyout , capman technology , capman life science , capman russia , capman public market  capman real estate ,       dedicated team  funds .",0.4,1,0.459
970,"neutral","  part   development   world-class magnetite deposit  karara ,    known potential   30  metric tons  annual processing  magnetite   estimated 30-year life .",0,0,0
971,"neutral"," inventor  issued u.s. patent . .",0,0,0
972,"neutral","   headquartered  sievi ,  ,   listed   nordic exchange  helsinki .",0,0,0
973,"negative"," scanfil ,  contract manufacturer  systems supplier  communication  industrial electronics reports     108.7    first half  2008 ,    111.1   year earlier .",0,0,0
974,"neutral","pharmaceuticals - poland  brand-new market analysis gives  clear overview   actual situation  future outlook   pharmaceutical market  poland .",0.2,1,0.382
975,"neutral"," sale   food potato   part  raisio 's plan  streamline  clarify   operations .",0,1,0
976,"negative"," maritime administration said  ships  ignored warnings   icy conditions .",-0.5,-1,-0.542
977,"neutral","simmons elected dcuc chairman portsmouth , n.h.-gordon . simmons , ceo  service credit union ,   elected chairman   defense credit union council   2007-2008 term .",0,1,0.691
978,"neutral","aviation systems maintenance  based  kansas  generated    usd 2.6   2008 .",0,1,0
979,"neutral","   15 initial public offerings announced  sweden  year , compared  two    period  year earlier , bloomberg data shows .",0,0,0
980,"neutral","  operates  four principal divisions : consumer packaging ; office papers ; speciality papers ,  well  market pulp  energy .",0,0.333,0.494
981,"neutral"," 's technopolis  planning  bring  first section   technopark  stream  st. petersburg   end  2008 , kari mikkonen , vice president  technopolis , told reporters  helsinki .",0,-1,0
982,"positive","tekla will implement  renewal  software versions  will  introduced  spring 2011 .",0,0,0
983,"neutral"," property investment  citycon will expand  refurbish +_kersberga shopping center  stockholm ,  sweden .",0.2,0,0.318
984,"neutral","  said offshore segment represented 43 %   total marine engines orders   july-september 2010 period , merchant 33 % , special vessels 18 % ,  cruise  ferry ,  ship design -- 2 %  3 % , respectively .",0,1,0.625
985,"positive"," 2008 ,  deal  likely  bring savings   20mn-25mn .",0,0,0
986,"neutral","   chartered accountant  british columbia  alberta  well   certified public accountant  washington state .",0,1,0.273
987,"neutral"," resignation will take effect immediately .",0,-1,-0.296
988,"neutral","``  sale   oxygen measurement  strengthens  goal  focus   chosen market segments .",0.4,1,0.459
989,"neutral"," volume  investments   two phases   project  estimated  usd 300mn (  215.03  ) .",0,0,0
990,"positive","  fourth quarter   , orion 's   went   33.8 % year--year  eur33m .",0,0,0
991,"neutral","garmin fell 4.5 percent  $ 34.53  1:33 p.m.  new york ,  google slid 0.7 percent  $ 576.50 .",0,0,0
992,"neutral","aldata noted   voice supply chain technology approach enables vdw  integrate  warehouse management systems .",0,0,0
993,"neutral","huhtamaki 's rigid plastic consumer goods operations ,   mainly  europe , will  separated   new reporting segment   1 january  .",0,-1,-0.128
994,"neutral","russia 's video international group holds  controlling stake  russian media ventures .",0,0,0
995,"neutral"," program included operational improvements  reductions  personnel , mainly   netherlands .",0,1,0.318
996,"neutral","filmiteollisuus fine ab will  transferred  talentum oyj   form   subsidiary .",0.4,1,0.202
997,"neutral","``  ukraine ,  ,  act   partner  major bakery clients   production  product development .",0,1,0
998,"positive","``  allows  young child  move forward   life . ''",0,1,0
999,"neutral"," 5,000 megawatt wind farm  planned  raahe   built offshore  front  ruukki 's raahe works .",0,0,0
1000,"positive"," also turned  earnings per share ( eps )   0.08 versus loss per share   0.04 .",-0.067,-1,0.273
