"","id","text","rating","afinn","lsd","vader","sums"
"704",704,"  I wish they had a refill size of the tongue spray say 40 oz .  What are view tips and guidelines",4,0.2,0,0.402,0.804
"884",884,"  I purchased these for a birthday party. There are plenty of them and it suits my needs. I received the cups in a timely manner and they weren't very expensive.",5,0,0,0.402,0.804
"919",919,"  Mine is used in the bedroom. It looks like it's in medical grade perfect condition. If anything it's a little too sharp and a light touch goes a long way.",5,0.5,0.333,0.735,0.804
"943",943,"  Took forever to move washer without this.  When moving it into new place, the kids used this and got it moved super quickly.",5,0.6,1,0.599,0.802
"77",77,"  This thing fell apart just taking it out of the package. The seller was great and made things right but perhaps buy a nicer one from them.",1,0.6,1,0.751,0.8
"103",103,"  I recieved it with the battery dead and it wasn't mentioned in the description so overall it sucked a lot",1,-0.6,-1,-0.821,0.8
"134",134,"  Poor quality, they unscrew too easily so when you're spraying the nozzle sometimes detaches from the bottle. I would not buy again.",1,-0.4,0,-0.178,0.8
"140",140,"  Cheap junk. wasted money. Does not hold weight or stick well.",1,-0.4,0,-0.273,0.8
"171",171,"  The switches are a complete lose contact and the resistance does not get selected unless you push the selector switch around one side or the other. Extremely irritating.",1,-0.6,-1,-0.718,0.8
"208",208,"  I was looking for spray bottles that I could put cleaning solutions into.  But, the first time I tipped the bottle on its side, the liquid leaked right back out of the nozzle.  The bottles will tip over, I can't be worried about, or expect other people to keep them upright!  I've already put the bottles at the back of the shelf, only to be used in a backup situation.",2,-0.2,0.2,-0.143,0.8
"249",249,"  I didn't know whether to buy these (a brand I didn't know) or buy the name brand ones. These worked great and arrived in good condition.",2,0.6,1,0.791,0.8
"250",250,"  They are a strong plastic and very well made by don't let the picture fool you, there are no lids. It said it came with 6 by I only got one.",2,-0.067,0.333,0.151,0.8
"252",252,"  Nails are fine but the plastic holder is left under the head of the driven nail. I spend as much time removing this plastic as I would have spent driving the nail with a hammer.",2,0.4,0,0.103,0.8
"257",257,"  Does not hook as well as one's I had in the past.  Disappointed.  I manage to use them with a dab of glue on the ends but I guess I could have done the \glue\ without these.",2,-0.4,0,-0.352,0.8
"314",314,"  This electrical tape works like any other but if wet is leaks black filmy ink, never had this issue with any other electrical tape.",2,0.4,0,0.19,0.8
"367",367,"  Read the fine print: instead of being 0.0625 inch in diameter, these dowels are 0.083 inch.  Getting them to the correct diameter is a nuisance.",2,0.4,0,0.202,0.8
"372",372,"  Don't know why they say it's gap filling.  It's just regular gel cyanoacrylate glue.  It's fine for the usual applications, but it didn't fill gaps which is why I bought it.",2,0.4,0,0.103,0.8
"395",395,"  Great thermal compound only down side it was late",2,0.6,1,0.625,0.8
"403",403,"  If you have gorilla long arms, it would be fine.  but for shorter arms, you can't carry a 48\ panel under your armpit",3,0.4,0,0.103,0.8
"409",409,"  fine",3,0.4,0,0.202,0.8
"429",429,"  I don't see the difference really...just heard it was the best out there, time will tell.",3,0.6,1,0.637,0.8
"459",459,"  they are nails. Haven't used any yet but I expect them to be just fine",3,0.4,0,0.296,0.8
"479",479,"  Picture is very misleading - looks way bigger than it is.\nI'm short and this is too short - have to bend awkwardly both directions to carry even just one panel.  A dolly is much better even just a single one.  May just make one.",3,-0.1,-0.5,-0.338,0.8
"496",496,"  it feels like the toggle switch will rip through it",3,0.4,0,0.361,0.8
"499",499,"  The battery was dead.",3,-0.6,-1,-0.649,0.8
"505",505,"  It works just fine but I thought I was ordering a much smaller tool which would have met my expectations.",3,0.4,0,0.103,0.8
"549",549,"  Great for the woodworking projects.",3,0.6,1,0.625,0.8
"567",567,"  Product was what I expected. However, the inner sleeve was open and the cups had fallen out all inside the box.",3,-0.4,0,-0.361,0.8
"582",582,"  it seems to work fine",3,0.4,0,0.202,0.8
"603",603,"  good value",4,0.6,1,0.649,0.8
"613",613,"  Work fine.",4,0.4,0,0.202,0.8
"625",625,"  Liquid doesn' start very easily.  Otherwise works good",4,0.6,1,0.68,0.8
"646",646,"  good stuff as usual, ok price",4,0.6,1,0.649,0.8
"649",649,"  Works fine",4,0.4,0,0.202,0.8
"653",653,"  Had a few holes in it. Otherwise it was great",4,0.6,1,0.625,0.8
"658",658,"  It works great, Thankyou.",4,0.6,1,0.625,0.8
"664",664,"  Great product, perfect for my needs and use. Was very slow to ship and arrive.",4,0.6,1,0.832,0.8
"674",674,"  used it to build an auto-hoisting bike rack in my garage. worked great!",4,0.6,1,0.659,0.8
"703",703,"  Really great for a massage.  I love having my back scratched and this feels great.  Really relaxing.",4,0.6,1,0.953,0.8
"712",712,"  Worked fine",4,0.4,0,0.202,0.8
"715",715,"  work great",4,0.6,1,0.625,0.8
"718",718,"  Works great. Plastic handle does snap off easily.",4,0.6,1,0.758,0.8
"724",724,"  great product i will be reordering more in the future.",4,0.6,1,0.625,0.8
"727",727,"  Great product with just the right amount of hold",4,0.6,1,0.625,0.8
"774",774,"  I used it to mark my atv trails the head lights picked up the reflection of the tape. I would recommend it",4,0.4,0,0.361,0.8
"781",781,"  great product great seller",4,0.6,1,0.848,0.8
"784",784,"  Works great",4,0.6,1,0.625,0.8
"795",795,"  Works great!!",4,0.6,1,0.689,0.8
"801",801,"  We are using these for art projects at home, to store paint, beads, etc. What a great price! So much sturdier than the little plastic food cups we were using. The specimen labeling is discreet, just small raised numbers, etc.",5,0.6,1,0.659,0.8
"822",822,"  Great stuff - price was right - received in perfect condition.  This glue can put almost anything back together.\nAs always, it was a pleasure dealing with Amazon.",5,0.6,1,0.922,0.8
"823",823,"  Worked fine",5,0.4,0,0.202,0.8
"827",827,"  I had to build a custom cart and needed some medium duty casters. These roll very well and can be fastened easily to the bottom. Make sure you have enough surface area on the bottom to mount of course. Good product.",5,0.6,1,0.84,0.8
"834",834,"  An excellent product from an excellent seller!",5,0.6,1,0.827,0.8
"836",836,"  Worked great for my needs.  Enough material to work on 2 - 3 CPUs.",5,0.6,1,0.625,0.8
"841",841,"  Really great sprayer. All three have been fully functional since the day I got them (months ago).",5,0.6,1,0.659,0.8
"842",842,"  Best adhesive you can buy.",5,0.6,1,0.637,0.8
"854",854,"  Great set, use it more often than i expected.",5,0.6,1,0.625,0.8
"856",856,"  I love it. It is a good deep fryer.",5,0.6,1,0.796,0.8
"857",857,"  Fits my Shop-Vac. This is a little larger than the original, but works very good. My original hose cracked, but after 20 or so years--good service.",5,0.6,1,0.851,0.8
"863",863,"  Great Service appears it will work great",5,0.6,1,0.848,0.8
"864",864,"  one the best for pc's",5,0.6,1,0.637,0.8
"875",875,"  Great merchandise and great value",5,0.6,1,0.891,0.8
"876",876,"  I used this compound to quiet down the fan on my original version PS3. It worked beautifully.",5,0.6,1,0.807,0.8
"878",878,"  Worked great.  Wouldn't try to move again with out this.",5,0.6,1,0.625,0.8
"882",882,"  This is the best electrical tape.",5,0.6,1,0.637,0.8
"888",888,"  gotta love this stuff it STICKS TO ME!",5,0.6,1,0.67,0.8
"889",889,"  I will be using this in a week or 2 as I prep my \87\ Silverado for painting..  Should do the job just fine..",5,0.4,0,0.202,0.8
"891",891,"  Just great !!",5,0.6,1,0.689,0.8
"898",898,"  Best brand for pocket holes",5,0.6,1,0.637,0.8
"903",903,"  Awesome, highly recommended",5,0.6,1,0.735,0.8
"912",912,"  Great product and price!",5,0.6,1,0.659,0.8
"916",916,"  Great price for a name brand. Just what I needed.",5,0.6,1,0.625,0.8
"924",924,"  Perfect for mixing epoxy.  Great price.  Quick shipping.",5,0.6,1,0.832,0.8
"931",931,"  Love this kit!  Great product!",5,0.6,1,0.872,0.8
"933",933,"  love my pocket hole jig",5,0.6,1,0.637,0.8
"937",937,"  Installation was a breeze, this is the newest replacement for MANY old part numbers from Honeywell. Only thing I'd recommend is they update the listing with what part numbers this replaces...",5,0.4,0,0.361,0.8
"939",939,"  Works great and at a great value compared to prices at the box stores.",5,0.6,1,0.891,0.8
"941",941,"  I love it.  I gave it 5stars!  if it breaks, I will buy another one! IT WORKS GREAT! NNN N",5,0.6,1,0.898,0.8
"942",942,"  I love these, worked great.",5,0.6,1,0.852,0.8
"946",946,"  received it on time I'm very happy with the product.",5,0.6,1,0.611,0.8
"952",952,"  This is a high quality assortment of the most common automotive cotter pins.  This is a great set to have in your toolbox.",5,0.6,1,0.625,0.8
"956",956,"  Great hooks, match the ones I already have on my potrack.  Came very quickly, great service from this vender.",5,0.6,1,0.858,0.8
"960",960,"  These are great for the money.  I notice even my dentist uses these.",5,0.6,1,0.625,0.8
"963",963,"  Great",5,0.6,1,0.625,0.8
"964",964,"  Works great on furnace that is over fifty years old.",5,0.6,1,0.625,0.8
"968",968,"  Great product, fast shipping, just as advertised",5,0.6,1,0.625,0.8
"971",971,"  great",5,0.6,1,0.625,0.8
"989",989,"  Awesome!!  Thank you.",5,0.6,1,0.801,0.8
"81",81,"  I'm not one to not try a product just because of the reviews, especially when the product is something as basic as a spray bottle, but gosh these were terrible. They spray one hard stream, the spray adjuster doesn't work at all. As the reviews forewarned, if you put anything in here that is not water you have guaranteed the pump to fail within the next 24 hours. Absolutely terrible--unfortunately, Amazon doesn't have a ton of option for Spray bottles.",1,-0.45,-0.667,-0.841,0.782
"563",563,"  More wonderful",3,0.8,1,0.611,0.778
"377",377,"  I ran the Gloss Boss a couple of times on my hardwood floor and have had mixed results.\nPros:\nThe Gloss Boss works well for cleaning floors using the micro fiber pads as long as you use it as a substitute for a damp mop. I was surprised to see the Gloss Boss was able to clean the floors with only a fraction on the floor cleaner I normally would use with a mop .\nCons:\nThe Gloss Boss does not work well as a buffer or polisher. I used it for both on my hardwood floors and it simply did not have the weight/power to do the job. It could spread the wax on the floor, however it did a poor job of buffing out the floors.\nWithin twenty minutes of use, the \U\ bar on the handle bent and this disabled the unit to turn off without unplugging.\n The felt pads that came with the unit were flimsy and popped off the unit when in use.\n I could smell the unit overheat after about the first ten minutes- this makes me wonder how long it is going to last.\n Overall:\nIf you have small floor cleaning jobs using standard floor cleaners, it can do the job, at least for a while.  But, do you really want to spend $80.00 for a mop?",2,0,0.273,0.388,0.776
"555",555,"  You get what you pay for! Works best only for windows, as it's very pliable and squishy, and won't like the beating it gets from opening and closing your door a lot. We had to put tape over it to stay there. Otherwise it's fine and did block most of the air coming in through our door and window.",3,0.133,0.2,0.521,0.776
"411",411,"  I'll believe the company that this was unintentional - the reality is that what you will be getting is a single #3 scapel handle.  I wasn't impressed with the packaging because it could have EASILY been bent in transit, but it was not.  Don't be mislead, you get 1 number 3 handle.  It's a nice handle, no blades, so be sure to order them separately.",3,0.333,0.5,0.719,0.772
"748",748,"  Nice fossil, was just like the picture and we could see the bones in the right light. I was very disappointed because it was listed as being in a display box, but it was not.",4,0.2,0.5,0.116,0.768
"435",435,"  The booklet isn't that descriptive. Its actually kind of hard to follow. The clamp is very strong, it hurts initially when you clamp the skin.",3,0.05,-0.333,0.032,0.766
"966",966,"  Very useful tool, heavy and big furniture can move easily.",5,0.3,0.333,0.68,0.76
"993",993,"  Does work but be careful if using the needle applicator.  Another reviewer wrote that fluid leaked when using the needle applicator.  If the applicator is not attached properly, fluid will leak all over the place...hands, equipment, etc.  I will say that the applicator is difficult to attach properly.  I found that a fair amount of pressure is needed to properly seat the applicator's threads to the bottle's neck threads.  Once seated properly and then twist (screw) the applicator onto the bottle it's leak-proof.  It does take some practice to secure the applicator to the bottle...most people think that the applicator just doesn't fit because it takes effort to seat the threads.  Twist caps normally easily engage..this cap takes some effort and pushing. I do like the needle applicator ..it allows precise application to areas (rollers) which need to be cleaned.  I have seen many people throw expensive printers into the trash bin...all they needed to do is clean the rollers.",5,0.145,0.524,0.358,0.758
"502",502,"  The bucket itself is ok... but the delivery/shipping/packing was extremely wasteful. I ordered 5 of these by using the dropdown for item quantity and setting it to \5\.  You'd expect all 5 to come stacked in a box, right?\n\nNo.\n\nI got 5 boxes, each with excessive air-filled packing bags. Each box had 1 bucket.  Soooo wasteful.",3,0,-0.2,0.178,0.756
"204",204,"  A little smaller then I expected. I didn't get a very nice fish, but I guess that's just a shot in the dark. You don't really know what you are going to get. I could have probably found a little bit of a better fossil somewhere else for the same or similar price.",2,0.5,0.333,0.709,0.752
"501",501,"  Blades fit poorly due to quality of this handle.  I'm afraid to use it for fear blades will dislodge and someone can get hurt.",3,-0.25,-0.333,-0.625,0.75
"797",797,"  Super bright...Don't like the dark spot in the middle of the light. But overall still an upgrade from stock bulb",4,0.4,0.6,0.225,0.75
"978",978,"  Awesome",5,0.8,1,0.625,0.75
"754",754,"  Not much to say except is awesome stuff and it's the only compound I ever use. Easy to apply to heat sinks and really does reduce the temperature of the internal components drastically. Worth the buy",4,0.467,0.5,0.836,0.738
"203",203,"  Bought this to use for a few things such as table saw alignment.  Although I had it for about 10 months, I only used it 4-5 times before it broke.  There is a pin which screws into the plunger that holds the spring that tensions the plunger.  That pin sheared off the plunger.  In addition, the screws on the back plate kept coming loose and it was wobbly when mounted in the magnetic base.\n\nI thought about buying another cheap Chinese replacement and found one for a similar price under the Turlen brand.  But while reading the reviews, I came across someone who had experienced the exact same problem as I did, so my guess is that these are basically all made in the same factory but just carry different names.\n\nIf you need a dial indicator for a quick, one-off project, then I would recommend going ultra-cheap, like the ones you find at Harbor Freight.  Otherwise, you can find used Starrets or other quality brand names which can be serviced and will last a lifetime.  You get what you pay for I guess.....",2,-0.1,-0.25,-0.468,0.736
"333",333,"  If all you want to do is pick panels straight up off the floor then this is ok.  But any deviation from vertical the gripper loses its grip and the panel comes crashing down.",2,0.2,0,-0.166,0.732
"826",826,"  As promised.",5,0.2,0,0.361,0.722
"906",906,"  Great price, tough, holding together really well. I'm a professional mechanic and I'm impressed!",5,0.6,0.5,0.855,0.71
"992",992,"  This is the defacto standard for thread cutting on a lathe.  I use it to set my tool and to check my TPI.  Well made, has stood the test of time.",5,-0.2,0,0.153,0.706
"859",859,"  I used this product to move my sister out of her apartment and into her new home.  Without an elevator in the apartment building, the shoulder dolly made it extremely easy to transport a heavy washing machine, dryer, and furniture.  Ive used regular dollies to do this task, and I cam assure that the shoulder dolly eliminates the back pain or potential cuts on your hands.  Incredible product and I could not be more satisfied.",5,0,0,-0.352,0.704
"741",741,"  I love the concept and have no experience with other brands.  These have worked very well in spite of fact the top and bottom feet caps seem to pop off regularly when i'm moving them around.  Seems they should be a bit tighter.  They swivel to accommodate different flooring/ceiling angles and so this is probably unavoidable.  I do recommend them though!",4,0.3,0.5,0.651,0.702
"706",706,"  I'm a software developer who has to take care of hardware stuff from time to time, so this tool might not work for a network pro, but for my use it has been great so far. I don't have to fool around with cables anymore, switching them back and forth to find out if one is bad, just hook this up and 5 sec. later I have the answer. For bad cables it immediately tells me what the issue is and I can snip the connector and fix it in minutes usually. It is supposed to be able to generate a tone for cable tracing but I haven't figured that out yet, that's a problem with me not the tool I guess.",4,-0.167,-0.143,-0.492,0.698
"622",622,"  I had ordered a clamping type electrical tester, but needed the splitter to avoid having to dismantle some of the wiring.  Some of the instructions that came with it weren't too clear, and it seemed that there was some other tool required.  I now see that it was more versatile and wanted to show off all its features.  I'm glad I bought it even if I had to experiment to see what it could do.",4,0.2,0,-0.147,0.694
"569",569,"  Easy to use and simple. Nice quality thermal paste, just don't put too much on your cpu and you should have no issues what so ever.",3,0.2,0.5,0.542,0.684
"224",224,"  Bought it for my mom, and it did not work :(",2,0,0,0.341,0.682
"225",225,"  This temp gun is not very accurate. The temp read varies a lot of the time and is an unreliable product.",2,-0.2,0,-0.34,0.68
"11",11,"  This is the biggest piece of crap I have ever seen in my life ! Paper thin metal on and on what a joke / OMG this must have cost about 5.00 dollars to make ! I am sending this joke back . Dont buy this joke of a fryer ! Please don't do it .",1,0.16,0.5,0.475,0.68
"579",579,"  Kind of pricey, but they appear to be....staples. Supposedly this odd size is required for the Bostitch engineered floor stapler, but I've run a few boxes of 1/4\ crown through mine with no problems., summary: Strange size",3,-0.16,-0.5,-0.31,0.68
"241",241,"  Purchased it to have something to help measure fat with. Originally wanted a digital one but I let running into a lot of reviews in regards to accuracy and said, what the hell, I'll just go the old school way, and get this one. The size is a big big for this caliber, pinches quite a bit so not very comfortable to use, kinda dread getting g the thing out, but if ur ok with it then no sweat. As far as comparing it to a pretty good measurer it's pretty close to accurate after a couple of measurements. I still think I'm gonna risk being a bit off with a digital one that's more comfortable for mey girlfriend and mom.",2,0.067,0.273,0.404,0.674
"275",275,"  Shipped two boxes of nails in small box with little or no padding.  Shipped them US parcel post.  Most nails we broken.  Better of buying them local at lowes",2,0,0,-0.337,0.674
"376",376,"  The metal quality on these is extremely poor, they almost look like they were previously used. They were still somewhat rough from the manufacturing process and in no way suitable for use as medical instruments. If you need these to handle non-sterile items or other general jobs, they are functional but I wouldn't trust them to stand up to any hard use at all.\n\nI was not expecting medical grade when I ordered them however some mention that they were a bit rough would have been appreciated.",2,0.033,0.111,-0.224,0.67
"427",427,"  They are pretty cheaply made and won't grasp hair for me to clean my standard poodles ears.  They work a little better with longer hair but would buy hospital quality to really work and last a long time.  They were sent quickly, well packaged, and the price was low.",3,0.333,0.667,0.579,0.668
"292",292,"  Not very useful.  the sizes I need are not adaptable.\nI have a output of 2\ dia. this connection does not fit\nthe output hose., summary: universal tool adapter, unixReviewTime: 1398384000}
{overall: 4.0, verified: true, reviewTime: 03 24",2,0.333,0,0.046,0.666
"486",486,"  easy to use but you have to tear it yourself, youd expect a cutting edge",3,0,0.333,0.052,0.666
"547",547,"  Didn't stick well at all to bottom of resin fountain, even using additional sticky sheets provided. Had to epoxy. Now works well.",3,0,0.333,0.074,0.666
"695",695,"  I bought two of these Oral-B toothbrush units in mid-December 2009, one for me and one for my husband. They are very effective, leaving the teeth looking and feeling clean. Problem: The units don't last long. Mine died after seven months, after a normal level of use. You can't get into the unit to see if the battery contacts need readjusting or something--if anything inside goes wrong, you're looking at purchasing a new unit. Like I just did, not having found a more durable alternative on the market. (The quality of the Sonicares I formerly used declined to the point where a unit typically lasted only a month or two.)",4,0,0.25,-0.079,0.658
"700",700,"  Bought this for a re-model project requiring hauling of sheet goods up to my second floor.\n\nPros:\nEasy to Use\nSeems very well build (Quality Materials)\nHand grip is sturdy yet comfortable\n4x8 sheets are cumbersome so this really help\n\nCons:\nA bit pricey",4,0.4,0.667,0.338,0.658
"357",357,"  If these were my students I'd give them a D, maybe a D-. Look they squirt stuff out of them. I've owned these for a few years and I used them for spraying my BBQ in my smoker and for squirting water at my dogs when they would get into fights. I know there are better bottles out there and I'm about to locate some and purchase them and throw these in the garbage. You'd be best served looking elsewhere.",2,0.5,0.333,0.66,0.654
"374",374,"  Squirt bottles leak from the threads on upper half if shaken or turned upside down. Otherwise they spray fine and are fairly inexpensive.",2,0.1,0,-0.226,0.652
"606",606,"  You pay for what what you get here. Yes they clamp, but the wedge shaped grips in between the handles does not smoothing fit together. However it is pocket size so it has its uses.",4,0.067,0,-0.254,0.642
"489",489,"  The Shoulder Dolly worked well for moving a bedroom dresser from one room to another.  I don't recommend it for use on stairs. We had only four stair steps to go up, plus moving it from the back of a pick up truck to the ground, which was very difficult. Maybe two taller men could work it better but it was my husband and me. He is 5'11\ and I am 5'3\.",3,0.2,0.333,0.013,0.64
"990",990,"  I've used this product many times... and it has been a back-saver. Really easy to use. I must have for those heavy lifting jobs. It is even nice to use when you need to negotiate a narrow opening.",5,0.4,0.5,0.718,0.636
"421",421,"  This is of course better than a manual toothbrush, and for the price and rechargability, I give it three stars. However, I was used to a more expensive sonic toothbrush, which really cleaned much better; I tried this one because I got frustrated that two in a row of the others broke, and I was tired of shelling out so much money of a product with clearly planned obsolescence. However, you get what you pay for...with periodontal disease, I have to go back to the more expensive products, which halted the periodontal disease four years ago when I started using them.",3,-0.029,-0.333,-0.187,0.608
"635",635,"  I have them but could never get anybody to use it with me. I moved that is why I purchased this product but I could not get anyone to use them. I know how well they work. The problem is that people who do move a lot of things know that this is a good thing but people who know nothing about moving think it's too much work to set up and don't want to use them. Most of these people should use them because a lot of people today are weak.",4,0,-0.2,-0.303,0.606
"833",833,"  It is amazing I love it",5,0.7,1,0.84,0.6
"284",284,"  So...like others I bought this for my 4cell mag and realized it doesn't fit.  Too fix this, i'll need to buy a different collar.  Mine (purchase '13) bulb's base 17/32\ wide by (roughly) 5/8\ long all inside it's socket.  There is a difference of 8/32\ (1/4\) that sticks out that the original collar isn't capable to work with.\n\nNot a big deal, since this was just added to the cart so my \add-on item\ could be shipped.  Wish the rest of you luck.",2,0.3,0.6,0.573,0.6
"445",445,"  Not the greratest new taste.  My favoite is no longer available and I may have to find a new toothpaste.",3,-0.2,0,-0.296,0.592
"643",643,"  No issues with the cpu it's applied to so far. It's been almost two years and the CPU is an AMD-6300 which I use for gaming quite a bit.",4,-0.2,0,-0.296,0.592
"735",735,"  Does the job. No issues so far",4,-0.2,0,-0.296,0.592
"762",762,"  works as expected. no issues yet",4,-0.2,0,-0.296,0.592
"764",764,"  This is our second Panasonic Microwave oven.  I did look at other brands but in the end I went back to Panasonic after the first one died after five years.  I figured that was a fair enough length of service for the price.  And I have other Panasonic brands ( plasma TV, digital camera, etc) that have performed well.  Had this for two months now and we  still like the Sensor Cook and Re-heat feature.  I can't give it a 5-Star yet based on the fact that the first one broke after 5 years.  I'm sure, for the price, there is another brand out there that will perform far beyond 5 years.",4,0,0.2,0.296,0.592
"788",788,"  I love this toothbrush.  It is small, holds a charge for a long time and cleans your teeth and gums effectively.  I don't like the fact that they charge you an arm and a leg for head replacements.  This is the classic razor/razorblade product approach.",4,0.467,0.429,0.718,0.578
"201",201,"  I don't care for this product. it doesn't make your hard wood floor shine. I even used Bona floor cleaner. The pads vibrated like they were going to come off.",2,0.25,0.5,0.219,0.562
"542",542,"  Consistently had problems with the tip and getting product out smoothly.  I finally bought a small squeeze ketchup type container and transferred the glue.  Then everything was good.",3,0.1,0.333,0.052,0.562
"494",494,"  Nice sturdy little tool that works properly. The reason why I didn't give this product 5 stars is there was a spot of rust on the inside of my pinwheel. I never bother with the troubles of returning it because this was for private use.",3,-0.067,0.2,0.211,0.556
"166",166,"  Sprayer broke off the base of the twist top before I even made it through the first bottle of cleaner.",1,0.2,0,-0.077,0.554
"530",530,"  for the price you can not go wrong, just not as BRIGHT as I would have liked it to be",3,0.067,0.333,0.341,0.548
"48",48,"  Fries ok but the material is cheap and you might cut yourself if you are not careful when taking the grease pan out to empty and to clean.",1,0.1,0.2,-0.069,0.538
"607",607,"  Ok but fun runs out fast.",4,0.8,1,0.731,0.538
"852",852,"  This is the second one I have purchased.  I use it at the small convenience store I manage, and the staff really likes it.  It holds up VERY well, considering the use and 'abuse' ist suffers.",5,-0.2,0,-0.269,0.538
"148",148,"  It caused one of our three outdoor lights to flicker like a strobe light - just awful, the other two turned on the first try, but subsequently refused to turn on at all. I will be returning these...",1,-0.2,-0.333,-0.468,0.536
"699",699,"  Packaging is awful, you'll need to move them into another container but the screws are very decent for the price.",4,-0.6,-0.333,-0.542,0.534
"155",155,"  Horrible cheap hard to turn on or off",1,-0.4,-0.333,-0.599,0.532
"259",259,"  one year after my purchase, the top button made of rub wore away. so, water can flow into side! Then, the switch randomly worked for electric problem inside. I'd to seal the cleft on the button with tape, but no way to get back to normal function. now this brush seems useless to me.\nTry to protect the button with particular care.",2,0,0,0.26,0.52
"192",192,"  The one from the seller was crap, however that was resolved. I still had to purchase one for class and it was far more expensive than necessary. This has the equivalent of $1 production costs and $25+ extra charges.",1,-0.2,-0.333,-0.459,0.518
"215",215,"  I really wanted to like this because it looks like it can do so much, but because it's hard plastic, you cannot \wedge it\ under the door so the door will just go back the opposite direction.",2,0.2,0,0.257,0.514
"634",634,"  Can be tricky to get the sprayer screwed onto the bottle just right.  Otherwise, these are great.  Lots of gradations in multiple units, including ratio lines, i.e. 2:1, 10:1, etc.",4,0.1,0.333,0.077,0.512
"256",256,"  Makes what can be a very dangerous tool more safe, especially on the trail. Haven't had to use it yet, but I'm glad I have it just in case.\n\nRevised review - I should caution that this should only be used in very soft earth situations to spread the footprint. This does NOT provide a stable base for a hi-lift on hard ground.",2,0.25,0,0.242,0.5
"645",645,"  The webbing can chafe you. But this gadget is sheer genius for allowing you more easily to move very heavy and bulky furnishings that could not be moved easily using an appliance dolly.",4,0,0.2,0.247,0.494
"988",988,"  New Intel i5-3570K Ivy Bridge with stock cooler.  Scraped off the included thermal paste, applied a line of this on the processor, and temps are nice and cool.  No need for anything fancy.",5,0.2,0.333,0.44,0.48
"301",301,"  This works pretty good for a flat floor, but to light to get the grout clean.  I was a little disappointed.",2,0.2,0.333,0.438,0.476
"967",967,"  I think this product really helps to eliminate bad bread",5,-0.1,-0.333,-0.155,0.466
"14",14,"  Let's be honest, the fact that it does not have anything to actually hold the pads on is ridiculous. Bought this to use to get all the polish and residue off our wood floors. What a waste. I am returning it even though I will lose money doing so.\nIt is not good. It is cheap. I am in love with the Shark Sonic Duo now that I see what else is out there(this)",1,-0.04,0,-0.228,0.456
"356",356,"  The idea and purpose are brilliant. Getting it to function properly though is tough. The particular one I bought seemed to have a defect on one of the sides since it would always slip -- whatever we tried and we tried a lot! As it was basically useless, I returned it.",2,-0.067,-0.2,-0.294,0.454
"379",379,"  awful and terrible trying to balance something heavy on a thin strap",2,-0.6,-0.5,-0.727,0.454
"30",30,"  I won't buy these again. One didn't work when I received it. One stopped working after about a week. The last one lasted a month.",1,-0.2,0,-0.226,0.452
"474",474,"  Of the pack of three, one of the bottle tops would not screw on properly, so was unusable.",3,0.4,0.333,0.557,0.448
"743",743,"  Sturdy, comfortable to use, but lacking two features.\n\n1. My ancient \Alltrade\ in-house brand riveter that this replaces provided a small wrench to change tips. Further, the wrench stored in the molded plastic grip.\n\n2. It had a simple chain attached to the end of one handle that held the riveter closed for storage.\n\nThis unit did not come with a wrench at all and when you store it, its spring holds the handles wide apart.\n\nStill, it's a good tool.",4,0.5,0.5,0.718,0.436
"423",423,"  really hard to change the bag, and seems to be cheaply made.. i guess i was expecting it to be heavy and durable like the ones we had as a kid.",3,0.1,0,0.204,0.408
"273",273,"  This has leaked from initial install, just do not have the time to replace.  The cheap plastic screw valve is not water tight.  Would NOT buy again.",2,-0.2,-0.333,-0.402,0.404
"278",278,"  The only thing useful about this kit are the tongue scrapers. The rinse and the toothpaste leave a bad after taste in your mouth.",2,-0.133,0,-0.202,0.404
"451",451,"  I knew these were light duty, but you really have to be careful - any significant load and these will burn right through.  Other than that they are fine and were very low cost",3,0.333,0.5,0.298,0.404
"279",279,"  I would really like to give this item a good review but the item was NOT delivered to my residence even though it shows it being delivered in the Amazon records.  Maybe I was the victim of a theft but I still can't review it without having the forceps to try.  Sorry.",2,0.05,0,0.201,0.402
"165",165,"  There is no license with the purchase. I purchased thinking there would be a license with it, but there wasn't. Then the device never worked  I got a zero for my clicker questions because the clicker never recorded my answers into the system. If you are thinking about purchasing this item don't get it somewhere else.",1,-0.2,0,-0.153,0.4
"467",467,"  Got a bunch of cotter keys and that's what is in the plastic case; lotsa cotter keys-- enough that this aging DIY er will probably never need to hunt thru the racks at the big box building supply store.",3,0.2,0,0,0.4
"484",484,"  Resistors are accurate but case is cheaply made, it's hard to tell the position of the slide switch to quickly add up total ohms, and the stand up handle is really not functional.",3,-0.2,0,-0.153,0.4
"564",564,"  In quite a few of these in my pack, the little bottom notches were big enough to really lock into the back of the pegboard. I am using a standard wood composite pegboard.",3,0.2,0,0,0.4
"585",585,"  Instructions are kinda hard to understand.",3,-0.2,0,-0.028,0.4
"593",593,"  Hard to keep accurate",3,-0.2,0,-0.103,0.4
"839",839,"  They're big spray bottles, the nozzle can be turned for variance of breadth of spray.",5,0.2,0,0,0.4
"929",929,"  I build computers for fun and for a living. Whenever I build a computer for customers, myself, friends, or family, I use this Compound. It's proven very well made and I have used this on water cooled systems and air cooled alike. Compared to stock Thermal Compound, you will see a difference in temperature.",5,0.8,1,0.831,0.4
